"chromosome","begin","end","width","strand","unique_id","gene_id","gene_name","gene_type","gene_region","Nr_of_region","Total_nr_of_region","window_number","baseMean","log2FoldChange","lfcSE","stat","pvalue","pSlidingWindows","pSlidingWindows.adj","p_adj_IHW","significant"
"chr5",135399181,135399231,50,"-","ENSG00000113648.16:5UTR0002W03271","ENSG00000113648.16","MACROH2A1","protein_coding","5UTR",2,9,3271,6.01563405909319,6.8439325345871,3.38934946003496,2.01924664756065,0.0217307950600357,0.065192385180107,0.180883929636431,1,FALSE
"chr5",135399201,135399251,50,"-","ENSG00000113648.16:5UTR0002W03272","ENSG00000113648.16","MACROH2A1","protein_coding","5UTR",2,9,3272,5.6767833077395,6.76032570502158,3.44436513145256,1.96272039897541,0.0248393357525407,0.0745180072576222,0.187714449865563,1,FALSE
"chr5",135399221,135399271,50,"-","ENSG00000113648.16:5UTR0002W03273","ENSG00000113648.16","MACROH2A1","protein_coding","5UTR",2,9,3273,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.231293971926864,0.324030435881905,1,FALSE
"chr5",137753468,137753518,50,"-","ENSG00000177733.7:CDS0001W00392","ENSG00000177733.7","HNRNPA0","protein_coding","CDS",1,1,392,4.45461593688968,4.9529055815396,3.45285385498973,1.43443823270485,0.0757236218780941,0.227170865634282,0.324030435881905,1,FALSE
"chr5",137753488,137753538,50,"-","ENSG00000177733.7:CDS0001W00393","ENSG00000177733.7","HNRNPA0","protein_coding","CDS",1,1,393,14.289553506668,6.64975818792218,2.52487033654342,2.63370284472738,0.00422296846980458,0.0168918738792183,0.157022477169529,0.0413305017543921,FALSE
"chr5",137753508,137753558,50,"-","ENSG00000177733.7:CDS0001W00394","ENSG00000177733.7","HNRNPA0","protein_coding","CDS",1,1,394,13.3566807178802,6.55225448498866,2.56019239720639,2.55928206494883,0.00524442993073622,0.0209777197229449,0.162991140333172,0.0427088928960983,FALSE
"chr5",137753528,137753578,50,"-","ENSG00000177733.7:CDS0001W00395","ENSG00000177733.7","HNRNPA0","protein_coding","CDS",1,1,395,7.29149048949532,7.11117704856959,3.11657643304704,2.28172714558362,0.0112527271914982,0.0337581815744946,0.165146252138822,0.469634870808796,FALSE
"chr5",137754166,137754216,50,"-","ENSG00000177733.7:5UTR0001W00427","ENSG00000177733.7","HNRNPA0","protein_coding","5UTR",1,1,427,11.6252694626019,7.77451546738651,2.95021027688224,2.63524113121949,0.00420387655124849,0.0126116296537455,0.14681230417437,0.0363350281146481,FALSE
"chr5",137754186,137754236,50,"-","ENSG00000177733.7:5UTR0001W00428","ENSG00000177733.7","HNRNPA0","protein_coding","5UTR",1,1,428,12.3029709653093,7.8568961816655,2.83276949808287,2.77357412489185,0.00277221038229047,0.0083166311468714,0.125974609941797,0.0307678750564251,FALSE
"chr5",137754206,137754256,50,"-","ENSG00000177733.7:5UTR0001W00429","ENSG00000177733.7","HNRNPA0","protein_coding","5UTR",1,1,429,10.520904853007,7.63078446039775,2.9202123733494,2.61309229768295,0.00448635334968509,0.0134590600490553,0.149933474428709,0.0389033102436615,FALSE
"chr5",137754306,137754356,50,"-","ENSG00000177733.7:5UTR0001W00434","ENSG00000177733.7","HNRNPA0","protein_coding","5UTR",1,1,434,4.93083521306895,4.10352183514052,3.17548584421758,1.29225007965721,0.0981352768518063,0.196270553703613,0.29414667049331,1,FALSE
"chr5",137754326,137754363,37,"-","ENSG00000177733.7:5UTR0001W00435","ENSG00000177733.7","HNRNPA0","protein_coding","5UTR",1,1,435,5.15751804525484,5.06777660184839,3.24055413041474,1.56386111692564,0.058925093818925,0.11785018763785,0.224869649149274,1,FALSE
"chr5",138543116,138543166,50,"-","ENSG00000120705.13:5UTR0001W01853","ENSG00000120705.13","ETF1","protein_coding","5UTR",1,12,1853,4.49287212313189,6.41538993305781,3.62692237905494,1.76882471213223,0.0384615657038934,0.11538469711168,0.223103289985958,1,FALSE
"chr5",138543136,138543186,50,"-","ENSG00000120705.13:5UTR0001W01854","ENSG00000120705.13","ETF1","protein_coding","5UTR",1,12,1854,4.55372827547304,3.365835612858,3.22880405106432,1.04244034621689,0.148603784533556,0.445811353600669,0.526987557372081,1,FALSE
"chr5",138543156,138543206,50,"-","ENSG00000120705.13:5UTR0001W01855","ENSG00000120705.13","ETF1","protein_coding","5UTR",1,12,1855,4.80889956155347,3.44727198837755,3.16661067023575,1.08863145721697,0.138158219464669,0.414474658394007,0.49992426915749,1,FALSE
"chr5",147881834,147881884,50,"-","ENSG00000178776.5:intron0004W00056","ENSG00000178776.5","C5orf46","protein_coding","intron",4,4,56,115.710310591834,11.0997049416378,2.10710974825333,5.26773935284521,6.90570092689584e-08,2.07171027806875e-07,2.13762833237094e-05,5.14672700408365e-06,TRUE
"chr5",147881854,147881904,50,"-","ENSG00000178776.5:intron0004W00057","ENSG00000178776.5","C5orf46","protein_coding","intron",4,4,57,116.982034131976,11.1154637728891,2.1060648668397,5.27783543038191,6.53593891517759e-08,1.96078167455328e-07,2.05429587749351e-05,4.98714510728498e-06,TRUE
"chr5",147881874,147881924,50,"-","ENSG00000178776.5:intron0004W00058","ENSG00000178776.5","C5orf46","protein_coding","intron",4,4,58,116.982034131976,11.1154637728891,2.1060648668397,5.27783543038191,6.53593891517759e-08,1.96078167455328e-07,2.05429587749351e-05,5.13573969373378e-06,TRUE
"chr5",151080999,151081049,50,"-","ENSG00000145901.16:5UTR0004W02559","ENSG00000145901.16","TNIP1","protein_coding","5UTR",4,24,2559,3.02683344925111,2.71711395528416,3.77504506841527,0.719756693242547,0.235837406631582,0.235837406631582,0.327832769781807,1,FALSE
"chr5",173616436,173616486,50,"-","ENSG00000145919.11:5UTR0001W00465","ENSG00000145919.11","BOD1","protein_coding","5UTR",1,5,465,7.88964541719008,7.21618316753373,3.09496046202525,2.33159139060913,0.00986109858818783,0.00986109858818783,0.135391293116047,0.154876494366105,FALSE
"chr5",177303600,177303650,50,"-","ENSG00000213347.10:intron0004W00107","ENSG00000213347.10","MXD3","protein_coding","intron",4,11,107,10.6923966738141,7.6547670728606,3.25615832693086,2.3508583748984,0.00936508066850537,0.0374603226740215,0.166202615419645,0.0581259175959265,FALSE
"chr5",177303607,177303657,50,"-","ENSG00000169228.14:5UTR0001W00121","ENSG00000169228.14","RAB24","protein_coding","5UTR",1,5,121,10.6923966738141,7.6547670728606,3.25615832693086,2.3508583748984,0.00936508066850537,0.0374603226740215,0.166202615419645,0.0597911703003953,FALSE
"chr5",177303620,177303670,50,"-","ENSG00000213347.10:intron0004W00108","ENSG00000213347.10","MXD3","protein_coding","intron",4,11,108,10.6923966738141,7.6547670728606,3.25615832693086,2.3508583748984,0.00936508066850537,0.0374603226740215,0.166202615419645,0.0597911703003953,FALSE
"chr5",177303627,177303677,50,"-","ENSG00000169228.14:5UTR0001W00122","ENSG00000169228.14","RAB24","protein_coding","5UTR",1,5,122,10.6923966738141,7.6547670728606,3.25615832693086,2.3508583748984,0.00936508066850537,0.0374603226740215,0.166202615419645,0.0597911703003953,FALSE
"chr5",177467010,177467060,50,"-","ENSG00000113758.13:CDS0009W00524","ENSG00000113758.13","DBN1","protein_coding","CDS",9,15,524,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.0770979906422879,0.187714449865563,1,FALSE
"chr5",177473581,177473631,50,"-","ENSG00000113758.13:5UTR0002W00853","ENSG00000113758.13","DBN1","protein_coding","5UTR",2,15,853,9.07355660179768,7.4240680881258,2.93847807778692,2.52650109736982,0.00576025142513134,0.017280754275394,0.157539406446363,0.0416637175447382,FALSE
"chr5",177473601,177473651,50,"-","ENSG00000113758.13:5UTR0002W00854","ENSG00000113758.13","DBN1","protein_coding","5UTR",2,15,854,9.75125810450506,7.52905795604566,2.88293723318356,2.61159274277071,0.00450607700926223,0.0135182310277867,0.149933474428709,0.0378093855017076,FALSE
"chr5",177473621,177473671,50,"-","ENSG00000113758.13:5UTR0002W00855","ENSG00000113758.13","DBN1","protein_coding","5UTR",2,15,855,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.132342988657249,0.241144433503613,1,FALSE
"chr5",177554229,177554279,50,"-","ENSG00000146067.16:CDS0001W01726","ENSG00000146067.16","FAM193B","protein_coding","CDS",1,15,1726,3.94840625498945,4.76211846335391,3.5231354096013,1.35167057456155,0.0882403611586665,0.0882403611586665,0.193415508945609,1,FALSE
"chr5",177554409,177554458,49,"-","ENSG00000146067.16:CDS0001W01735","ENSG00000146067.16","FAM193B","protein_coding","CDS",1,15,1735,7.29149048949532,7.11117704856959,3.11657643304704,2.28172714558362,0.0112527271914982,0.0112527271914982,0.140515160191491,0.175056112427999,FALSE
"chr5",179616165,179616215,50,"-","ENSG00000169045.17:3UTR0008W00099","ENSG00000169045.17","HNRNPH1","protein_coding","3UTR",8,8,99,5.68808329078896,4.3411138647205,3.41390239297275,1.27159870582602,0.101757868412653,0.203515736825305,0.299274922863383,1,FALSE
"chr5",179616185,179616218,33,"-","ENSG00000169045.17:3UTR0008W00100","ENSG00000169045.17","HNRNPH1","protein_coding","3UTR",8,8,100,6.09931352436645,6.86382348811432,3.70182442469462,1.85417315913911,0.0318571953939693,0.0637143907879386,0.179443755693078,1,FALSE
"chr5",179619348,179619398,50,"-","ENSG00000169045.17:CDS0006W00260","ENSG00000169045.17","HNRNPH1","protein_coding","CDS",6,8,260,4.19944465080925,4.86818834041312,3.84295246432954,1.26678338740848,0.102616376888311,0.102616376888311,0.209089733388148,1,FALSE
"chr5",179806623,179806673,50,"-","ENSG00000161013.17:5UTR0001W00458","ENSG00000161013.17","MGAT4B","protein_coding","5UTR",1,16,458,4.1540213717782,6.30132037993936,3.72246510541331,1.69278158464825,0.0452485246078084,0.0904970492156168,0.195165209942454,1,FALSE
"chr5",179806663,179806713,50,"-","ENSG00000161013.17:5UTR0001W00460","ENSG00000161013.17","MGAT4B","protein_coding","5UTR",1,16,460,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.132342988657249,0.241144433503613,1,FALSE
"chr5",179806683,179806733,50,"-","ENSG00000161013.17:5UTR0001W00461","ENSG00000161013.17","MGAT4B","protein_coding","5UTR",1,16,461,3.64367879961735,6.12021597643131,3.94589865097557,1.55103222808781,0.0604469804083434,0.120893960816687,0.22780516689586,1,FALSE
"chr5",179863805,179863855,50,"-","ENSG00000197226.13:3UTR0021W00088","ENSG00000197226.13","TBC1D9B","protein_coding","3UTR",21,21,88,5.42161202165907,6.69428227339042,3.83129982401013,1.74726139453729,0.0402960032015157,0.0805920064030315,0.191497405305179,1,FALSE
"chr5",179863825,179863875,50,"-","ENSG00000197226.13:3UTR0021W00089","ENSG00000197226.13","TBC1D9B","protein_coding","3UTR",21,21,89,5.42161202165907,6.69428227339042,3.83129982401013,1.74726139453729,0.0402960032015157,0.0805920064030315,0.191497405305179,1,FALSE
"chr5",179871719,179871769,50,"-","ENSG00000197226.13:5UTR0017W00487","ENSG00000197226.13","TBC1D9B","protein_coding","5UTR",17,21,487,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.0888688880309559,0.193415508945609,1,FALSE
"chr5",179871805,179871855,50,"-","ENSG00000197226.13:exon0017W00491","ENSG00000197226.13","TBC1D9B","protein_coding","exon",17,21,491,6.07345600890613,5.38694994006489,3.49409299249255,1.54173055829921,0.0615695414362908,0.184708624308872,0.281590716709967,1,FALSE
"chr5",179871825,179871875,50,"-","ENSG00000197226.13:exon0017W00492","ENSG00000197226.13","TBC1D9B","protein_coding","exon",17,21,492,7.80596595191681,7.19896232270866,3.15200425680321,2.28393166258281,0.0111877737329304,0.0335633211987912,0.165146252138822,1,FALSE
"chr5",179871845,179871895,50,"-","ENSG00000197226.13:exon0017W00493","ENSG00000197226.13","TBC1D9B","protein_coding","exon",17,21,493,8.1448167032705,7.26115629087362,3.09115622182682,2.34900981050462,0.00941170542261309,0.0282351162678393,0.165146252138822,0.0495054426919382,FALSE
"chr5",179875081,179875131,50,"-","ENSG00000197226.13:CDS0014W00654","ENSG00000197226.13","TBC1D9B","protein_coding","CDS",14,21,654,6.02389983961445,6.82478885664761,3.37008258304313,2.02511027207082,0.0214280211852296,0.0428560423704592,0.166202615419645,1,FALSE
"chr5",179875101,179875151,50,"-","ENSG00000197226.13:CDS0014W00655","ENSG00000197226.13","TBC1D9B","protein_coding","CDS",14,21,655,6.36275059096814,6.9050217636152,3.29262807291107,2.09711562032281,0.0179916707777807,0.0359833415555613,0.165973322128392,1,FALSE
"chr5",179878348,179878398,50,"-","ENSG00000197226.13:CDS0012W00818","ENSG00000197226.13","TBC1D9B","protein_coding","CDS",12,21,818,3.92558294205734,2.65237526240502,3.40581373640685,0.778778720060976,0.218055037575182,0.218055037575182,0.315076343281772,1,FALSE
"chr5",180071495,180071545,50,"-","ENSG00000113269.14:CDS0001W07996","ENSG00000113269.14","RNF130","protein_coding","CDS",1,12,7996,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr5",180071535,180071585,50,"-","ENSG00000113269.14:CDS0001W07998","ENSG00000113269.14","RNF130","protein_coding","CDS",1,12,7998,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.231293971926864,0.324030435881905,1,FALSE
"chr5",180071555,180071605,50,"-","ENSG00000113269.14:CDS0001W07999","ENSG00000113269.14","RNF130","protein_coding","CDS",1,12,7999,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.154195981284576,0.256360785020628,1,FALSE
"chr5",181188454,181188504,50,"-","ENSG00000248473.2:exon0004W00483","ENSG00000248473.2","LINC01962","lncRNA","exon",4,5,483,2.86901890421907,0.681460503044647,3.8729025643687,0.175956015344716,0.430164248949505,0.430164248949505,0.514293984435767,1,FALSE
"chr5",181237628,181237678,50,"-","ENSG00000204628.12:3UTR0009W00037","ENSG00000204628.12","RACK1","protein_coding","3UTR",9,9,37,7.23757808310982,3.01401271904247,3.14133854191755,0.959467653302546,0.168661603731095,0.505984811193285,0.587111358702721,1,FALSE
"chr5",181237648,181237698,50,"-","ENSG00000204628.12:3UTR0009W00038","ENSG00000204628.12","RACK1","protein_coding","3UTR",9,9,38,6.69311221496739,2.63323128687938,3.2119919754804,0.819812535953034,0.206161491761962,0.618484475285885,0.698951091386803,1,FALSE
"chr5",181237668,181237718,50,"-","ENSG00000204628.12:3UTR0009W00039","ENSG00000204628.12","RACK1","protein_coding","3UTR",9,9,39,2.15481681280445,0.782834960263568,4.67830405431369,0.16733306582366,0.433553994072973,1,1,1,FALSE
"chr5",181238178,181238227,49,"-","ENSG00000204628.12:3UTR0008W00065","ENSG00000204628.12","RACK1","protein_coding","3UTR",8,9,65,2.36043192959319,1.36317212352545,4.56824695468981,0.298401583155658,0.382698340446432,0.382698340446432,0.469412049430873,1,FALSE
"chr5",181241591,181241639,48,"-","ENSG00000204628.12:3UTR0005W00239","ENSG00000204628.12","RACK1","protein_coding","3UTR",5,9,239,2.77166216317068,2.57812980675153,4.30581659314996,0.59875513760921,0.274668091374965,0.274668091374965,0.364688965151787,1,FALSE
"chr5",181242213,181242263,50,"-","ENSG00000204628.12:3UTR0005W00271","ENSG00000204628.12","RACK1","protein_coding","3UTR",5,9,271,4.46591591993914,3.34979966787111,3.64820893298486,0.918203899339284,0.179256063809426,0.358512127618852,0.443903198015342,1,FALSE
"chr5",181242233,181242283,50,"-","ENSG00000204628.12:3UTR0005W00272","ENSG00000204628.12","RACK1","protein_coding","3UTR",5,9,272,3.11051291452437,2.76933802626866,4.12985446823166,0.670565524178011,0.25124867569151,0.502497351383019,0.583362932648885,1,FALSE
"chr5",181243331,181243379,48,"-","ENSG00000264549.1:exon0001W00002","ENSG00000264549.1","SNORD95","snoRNA","exon",1,1,2,7.31057926052431,2.10213847398723,2.46125306455804,0.85409278072944,0.196526791818616,0.393053583637232,0.477384502330935,1,FALSE
"chr5",181243370,181243405,35,"-","ENSG00000204628.12:CDS0004W00329","ENSG00000204628.12","RACK1","protein_coding","CDS",4,9,329,8.74249463842351,2.76970413095912,2.35772675625473,1.17473499573751,0.120050376910675,0.24010075382135,0.332875841515349,0.293323463850265,FALSE
"chr5",181243700,181243750,50,"-","ENSG00000204628.12:CDS0003W00348","ENSG00000204628.12","RACK1","protein_coding","CDS",3,9,348,2.94139838644287,1.34562282139499,3.48271422678573,0.386371873708654,0.349610638730252,1,1,1,FALSE
"chr5",181243720,181243770,50,"-","ENSG00000204628.12:CDS0003W00349","ENSG00000204628.12","RACK1","protein_coding","CDS",3,9,349,6.19667026541484,3.00327057818747,2.65379730345075,1.13168800581804,0.128882812936666,0.386648438809997,0.470444142986614,1,FALSE
"chr5",181243740,181243790,50,"-","ENSG00000204628.12:CDS0003W00350","ENSG00000204628.12","RACK1","protein_coding","CDS",3,9,350,6.40404097973856,5.48569138072468,3.08474667346831,1.7783279994778,0.0376750001642851,0.113025000492855,0.220797548294993,1,FALSE
"chr5",181243800,181243850,50,"-","ENSG00000204628.12:5UTR0003W00353","ENSG00000204628.12","RACK1","protein_coding","5UTR",3,9,353,4.73085493836725,4.94874030316909,3.34808758603092,1.47807970251929,0.0696932231144943,0.209079669343483,0.304628273048592,1,FALSE
"chr5",181243820,181243870,50,"-","ENSG00000204628.12:5UTR0003W00354","ENSG00000204628.12","RACK1","protein_coding","5UTR",3,9,354,4.5252398215785,3.89236603259158,3.03783333035384,1.28129676954272,0.10004472357432,0.400178894297279,0.484741776976961,1,FALSE
"chr5",181243840,181243890,50,"-","ENSG00000204628.12:5UTR0003W00355","ENSG00000204628.12","RACK1","protein_coding","5UTR",3,9,355,4.03208572026272,4.79935554146105,3.51293668320696,1.36619471805558,0.0859389274657167,0.429694637328584,0.513822735769562,1,FALSE
"chr5",181243860,181243910,50,"-","ENSG00000204628.12:5UTR0003W00356","ENSG00000204628.12","RACK1","protein_coding","5UTR",3,9,356,4.1155418387028,1.529941489465,3.73961513219814,0.409117365124604,0.341226766600797,1,1,1,FALSE
"chr5",181243880,181243916,36,"-","ENSG00000204628.12:5UTR0003W00357","ENSG00000204628.12","RACK1","protein_coding","5UTR",3,9,357,3.77669108734911,1.36125379293892,3.85090251360053,0.353489549042406,0.361860731185385,1,1,1,FALSE
"chr6",1610154,1610204,50,"+","ENSG00000054598.9:5UTR0001W00013","ENSG00000054598.9","FOXC1","protein_coding","5UTR",1,1,13,3.72735826489061,6.15480849935471,4.3195704884063,1.42486585549979,0.0770979906422879,0.231293971926864,0.324030435881905,1,FALSE
"chr6",1610174,1610224,50,"+","ENSG00000054598.9:5UTR0001W00014","ENSG00000054598.9","FOXC1","protein_coding","5UTR",1,1,14,6.09931352436645,6.86382348811432,3.70182442469462,1.85417315913911,0.0318571953939693,0.0955715861819079,0.202125000589687,1,FALSE
"chr6",1610194,1610244,50,"+","ENSG00000054598.9:5UTR0001W00015","ENSG00000054598.9","FOXC1","protein_coding","5UTR",1,1,15,4.40505976759799,6.39535635952239,4.08647268552585,1.56500651091454,0.058790691333755,0.176372074001265,0.275841899494444,1,FALSE
